taxon,expert,during_event,zone,url,original_grade,original_rank,expert_id_rank,original_id,expert_id,expert_and_original_same_parent,confirmed_id,refined_id,own_observation_correct,corrected_id,coarsened,wrong_taxon,prevailing_id_exception,notes,correct_during_event
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/68677638,Needs ID,coarser than species,species or finer,Boronia,Boronia denticulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/64036698,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/64036677,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/63963079,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/58829483,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/130096729,Needs ID,coarser than species,species or finer,Boronia,Boronia cymosa,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Lesueur,https://www.inaturalist.org/observations/129794667,Needs ID,coarser than species,species or finer,Philotheca,Philotheca spicata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/120768931,Needs ID,coarser than species,species or finer,Boronia,Boronia inornata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/120768929,Needs ID,coarser than species,species or finer,Boronia,Boronia inornata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/106545825,Needs ID,coarser than species,species or finer,Boronia,Boronia cymosa,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/106354312,Needs ID,coarser than species,species or finer,Boronia,Boronia inornata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/104959942,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/138489264,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/138375761,Needs ID,coarser than species,species or finer,Geleznowia,Geleznowia amabilis,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/137111071,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/136152085,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/135503189,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/135350315,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Lesueur,https://www.inaturalist.org/observations/135084872,Needs ID,coarser than species,species or finer,Rutaceae,Philotheca spicata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/134967238,Needs ID,coarser than species,species or finer,Zanthoxyloideae,Boronia cymosa,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/134026201,Needs ID,coarser than species,species or finer,Boronia,Boronia inornata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/133411804,Needs ID,coarser than species,species or finer,Boronia,Boronia ternata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/131988602,Needs ID,coarser than species,species or finer,Cyanothamnus,Cyanothamnus coerulescens,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/147030856,Needs ID,coarser than species,species or finer,Boronia,Boronia cymosa,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Kalbarri,https://www.inaturalist.org/observations/144760995,Needs ID,coarser than species,species or finer,Philotheca,Philotheca sericea,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Lesueur,https://www.inaturalist.org/observations/140968773,Needs ID,coarser than species,species or finer,Philotheca,Philotheca spicata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Lesueur,https://www.inaturalist.org/observations/140964448,Needs ID,coarser than species,species or finer,Philotheca,Philotheca spicata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/140048243,Needs ID,coarser than species,species or finer,Boronia,Boronia inornata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/188866653,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/183911798,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/167318564,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/163596823,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189650288,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189648635,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189532516,Needs ID,coarser than species,species or finer,Boronia,Boronia spathulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189529061,Needs ID,coarser than species,species or finer,Rutaceae,Boronia crenulata,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189435910,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189316066,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189314890,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
Rutaceae,Marco Duretto,before,Fitzgerald,https://www.inaturalist.org/observations/189305908,Needs ID,coarser than species,species or finer,Boronia,Boronia albiflora,yes,,1,,,,,,,1
